countryiso3code,country_x,year,WDI_GDP_Growth,WDI_GDPpc,WDI_Investment,WDI_Inflation,WDI_PopGrowth,WDI_Trade,WGI_CC.EST,WGI_GE.EST,WGI_RQ.EST,WGI_RL.EST,WGI_VA.EST,WGI_PV.EST,WGI_GE.EST_01,WGI_RL.EST_01,WGI_RQ.EST_01,WGI_CC.EST_01,S4_raw,S4_trend,S4_diff,V_5y,PSAV_shock,FQ_z_equal_weight,z_FH,z_RSF,z_VDEM,sources_used,country_y,country,g,log_gdppc,log_gdppc_lag,pi,pi2,S_PCA,F_PCA_main
CHL,Chile,2008,3.78939280635238,11356.0922105983,28.8969424712342,8.71626873039608,0.999137869915681,80.6766262406468,1.31798684597015,1.06214225292206,1.50248491764069,1.21035730838776,1.01350831985474,0.431912958621979,0.712428450584412,0.742071461677552,0.8004969835281379,0.7635973691940301,0.7546485662460329,0.7520523999625163,-0.0059845566749564,0.0097548033832041,0.0,0.9428861774008146,1.1309582455670106,,0.7548141092346184,2,Chile,CHL,3.78939280635238,9.337509637549177,9.310307425489734,8.71626873039608,75.97334058048051,1.11184283278843,
CHL,Chile,2009,-1.11803723642878,11116.4093443103,22.920007922655,0.353045178360933,1.00886800592722,66.6860309631418,1.32123482227325,1.13757157325745,1.42739927768707,1.19409048557281,1.01689624786377,0.602584421634674,0.72751431465149,0.738818097114562,0.7854798555374141,0.76424696445465,0.7540148079395289,0.7524572436959786,-0.000633758306504,0.0085119136424105,0.0,0.9428912172747728,1.141227392399438,,0.7445550421501075,2,Chile,CHL,-1.11803723642878,9.3161776149694,9.337509637549177,0.353045178360933,0.12464089796390301,1.1736435750399732,
CHL,Chile,2010,5.85165102224047,11649.2897090856,24.775467656778,1.41071107954321,1.00455362363927,69.7176801370338,1.44162690639496,1.15724182128906,1.41517114639282,1.22541570663452,1.09564626216888,0.679604530334473,0.731448364257812,0.7450831413269039,0.783034229278564,0.7883253812789921,0.7619727790355679,0.7544202936315156,0.007957971096039,0.0087029420861886,0.0,0.9198656083125978,1.130897979723348,,0.7088332369018475,2,Chile,CHL,5.85165102224047,9.36300048795795,9.3161776149694,1.41071107954321,1.9901057499459691,1.1930855185088858,
CHL,Chile,2011,6.22389678509138,12252.8441074615,26.6462967159419,3.34121694259301,0.986604121119825,72.4816428077334,1.47659265995026,1.15227234363556,1.44053530693054,1.26333856582642,1.07390916347504,0.452553361654282,0.730454468727112,0.752667713165284,0.7881070613861081,0.795318531990052,0.766636943817139,0.756940582139046,0.004664164781571,0.0073397857658982,0.0,0.9151916723896312,1.1273830272537957,,0.7030003175254669,2,Chile,CHL,6.22389678509138,9.41351336106279,9.36300048795795,3.34121694259301,11.163730657470582,1.181130050116974,
CHL,Chile,2012,6.15534001855494,12882.834417927,28.7913494665394,3.00744840213053,0.959562935237505,68.156142891334,1.54359126091003,1.17844355106354,1.53619813919067,1.28765678405762,1.07694518566132,0.331102102994919,0.7356887102127081,0.757531356811524,0.8072396278381341,0.808718252182006,0.7772944867610929,0.7611395819567441,0.0106575429439539,0.0066963295517326,0.0,0.904053046770632,1.1033468780914568,,0.7047592154498071,2,Chile,CHL,6.15534001855494,9.463651038951571,9.41351336106279,3.00744840213053,9.044745891477477,1.2047529602536429,
CHL,Chile,2013,3.30850824710085,13182.7329619856,27.4969587973855,1.78955553984582,0.95374468290385,65.1432879523879,1.49892818927765,1.15803158283234,1.48287189006805,1.25513780117035,1.10628616809845,0.363742530345917,0.731606316566468,0.75102756023407,0.79657437801361,0.7997856378555299,0.7697484731674196,0.7629155916853665,-0.0075460135936733,0.0072527493341718,0.0,0.4273435733613266,1.0647189655403673,-0.5685698367563952,0.7858815913000076,3,Chile,CHL,3.30850824710085,9.48666314331262,9.463651038951571,1.78955553984582,3.2025090301928643,1.1721192795737385,0.8495703328258056
CHL,Chile,2014,1.79264947139259,13285.9540361192,25.1580934170755,4.71867527854673,0.996818460180589,65.6346281218887,1.44073414802551,1.03507494926453,1.48458957672119,1.34870362281799,1.05589711666107,0.447516918182373,0.707014989852906,0.769740724563598,0.7969179153442381,0.788146829605102,0.765455114841461,0.76343949397672,-0.0042933583259585,0.007871881623001,0.0,0.4170564680557546,1.0643896876661785,-0.6172141137130318,0.8039938302141172,3,Chile,CHL,1.79264947139259,9.49446266864666,9.48666314331262,4.71867527854673,22.26589638436806,1.1192517966673363,0.8728279995709158
CHL,Chile,2015,2.15194249981184,13433.9202987032,25.5994379460368,4.34877353217046,1.0215666887643,59.3491104775309,1.18245732784271,0.918835580348969,1.31984269618988,1.21972906589508,1.00456619262695,0.424871742725372,0.6837671160697938,0.743945813179016,0.763968539237976,0.736491465568542,0.7320432335138319,0.75696246195716,-0.033411881327629,0.0169404189470544,0.0,0.3529284769969186,1.0795259116751534,-0.802099697973087,0.7813592172886894,3,Chile,CHL,2.15194249981184,9.505538153004625,9.49446266864666,4.34877353217046,18.91183123410634,1.0265976016640892,0.9349215859595282
CHL,Chile,2016,1.753038749071,13505.097711133,23.7087902931288,3.78619355893118,1.2094154366484,56.0578610877723,1.02276110649109,0.833843767642975,1.36390829086304,0.96039354801178,0.995819568634033,0.402406215667725,0.666768753528595,0.692078709602356,0.7727816581726079,0.7045522212982179,0.7090453356504441,0.7470771840037311,-0.0229978978633877,0.0171088933176167,0.0,0.2610972103859789,1.055560331514357,-1.097790341611913,0.8255216412554931,3,Chile,CHL,1.753038749071,9.510822501382549,9.505538153004625,3.78619355893118,14.335261665691954,0.9056537750309834,1.0454395721922236
CHL,Chile,2017,1.35769537343957,13473.3458532934,22.6366699629063,2.18271846868521,1.58394825779579,56.0261589675707,1.00165581703186,0.809455633163452,1.32549917697906,0.981475472450256,1.00058126449585,0.406281590461731,0.6618911266326905,0.6962950944900512,0.7650998353958121,0.700331163406372,0.7059043049812315,0.7385832407176691,-0.0031410306692126,0.0133340431753647,0.0,0.2949004383454842,1.0632196962275513,-1.0198333866093805,0.8413150054182815,3,Chile,CHL,1.35769537343957,9.508468631529055,9.510822501382549,2.18271846868521,4.764259913539509,0.9036773614985638,1.026395189908783
CHL,Chile,2018,3.99002947789977,13763.0068844795,24.203078424347,2.43488981353054,1.78538584857741,58.177050633437,0.958202481269836,0.907178461551666,1.30045235157013,0.940260529518127,1.02594089508057,0.412769764661789,0.6814356923103333,0.6880521059036254,0.7600904703140261,0.6916404962539672,0.7053046911954881,0.7317178934552311,-0.0005996137857433,0.0145199470478483,0.0,0.3257924825050197,1.064396313235811,-0.8674592061497175,0.7804403404289656,3,Chile,CHL,3.99002947789977,9.529739611195893,9.508468631529055,2.43488981353054,5.928688404034787,0.9139162198907022,0.9521420636915878
CHL,Chile,2019,0.634367533828438,13630.5935435578,24.9390098912825,2.55754475703329,1.59911795256016,57.6117545680829,0.97893089056015,0.863498628139496,1.15849316120148,0.924216628074646,0.981485605239868,-0.0161215793341398,0.6726997256278991,0.6848433256149292,0.731698632240296,0.69578617811203,0.6962569653987886,0.7244023226490713,-0.0090477257966995,0.0139612615402186,1.0,0.2882520455329868,0.9518318822790192,-0.7246431648020093,0.6375674191219505,3,Chile,CHL,0.634367533828438,9.520072070591876,9.529739611195893,2.55754475703329,6.54103518422847,0.769271234183251,0.81241698737094
CHL,Chile,2020,-6.14347479224092,12679.024004022,21.0582071011998,3.0454908480433,0.896491953505063,58.1828635629748,1.10613715648651,0.705044686794281,0.948647737503052,0.930162131786346,0.99194073677063,0.0440445058047771,0.6410089373588562,0.6860324263572692,0.6897295475006103,0.7212274312973019,0.6844995856285094,0.7161704089899347,-0.0117573797702791,0.0087627984513785,0.0,0.3949024298356243,1.0679509224574326,-0.6197758988559956,0.7365322659054362,3,Chile,CHL,-6.14347479224092,9.447704253737134,9.520072070591876,3.0454908480433,9.275014505515498,0.7684827334772669,0.8513234254146044
CHL,Chile,2021,11.3149204879049,14051.4713630677,24.1061176490995,4.52456838259137,0.441498091207504,64.8774063237834,0.9562668800354,0.590294063091278,0.936240255832672,0.889890670776367,0.957422435283661,0.161427184939384,0.6180588126182556,0.6779781341552734,0.6872480511665344,0.69125337600708,0.6686345934867859,0.7063637952547182,-0.0158649921417235,0.0062332834590855,0.0,0.4199131355008032,1.1099780438298117,-0.620640838004732,0.77040220067733,3,Chile,CHL,11.3149204879049,9.5504823926288,9.447704253737134,4.52456838259137,20.47171904874548,0.7199272318515951,0.8783061903844461
CHL,Chile,2022,2.15399356192458,14283.1489501524,25.7984190064455,11.643866711056,0.495789591494285,75.2016177425303,0.968124032020569,0.546218276023865,0.978411138057709,0.688454449176788,0.976769387722015,0.13208432495594,0.609243655204773,0.6376908898353576,0.6956822276115417,0.6936248064041137,0.6590603947639465,0.6966051286143086,-0.0095741987228393,0.0055890457548503,0.0,0.9533115867958984,1.0952358018629056,,0.8113873717288912,2,Chile,CHL,2.15399356192458,9.566835726300333,9.5504823926288,11.643866711056,135.5796319848381,0.653714670040921,
CHL,Chile,2023,0.521367977246825,14280.3475638842,23.3620550113744,7.58168251407967,0.53962870957127,60.7247236874408,0.968603789806366,0.71755576133728,0.925731718540192,0.625093758106232,1.01794922351837,0.13615994155407,0.643511152267456,0.6250187516212464,0.6851463437080384,0.6937207579612732,0.6618492513895036,0.6894350094238701,0.002788856625557,0.0069563505074105,0.0,0.9472578993992452,1.1083401856358643,,0.7861756131626257,2,Chile,CHL,0.521367977246825,9.566639574804958,9.566835726300333,7.58168251407967,57.481909744301426,0.6635470464411586,
CHN,China,2004,10.1314073631003,3127.86276523632,41.6343741627493,3.8246374310816,0.593932815112141,58.6403340408439,-0.565061569213867,-0.109930388629436,-0.346228837966919,-0.585468709468842,-1.4624639749527,-0.39068067073822,0.4780139222741127,0.3829062581062316,0.4307542324066162,0.3869876861572266,0.4196655247360468,0.4196655247360468,,,,-1.8224633706625952,-1.8200454865300408,,-1.8248812547951496,2,China,CHN,10.1314073631003,8.048105227696462,,3.8246374310816,14.62785147923046,-0.5908052202307043,
CHN,China,2005,11.439584120280704,3465.81734409951,40.178086700104,1.7764140766757,0.588124989556992,61.3600749408237,-0.617887735366821,-0.140640497207642,-0.183769479393959,-0.650172889232635,-1.50078511238098,-0.501756608486176,0.4718719005584716,0.369965422153473,0.4632461041212082,0.3764224529266358,0.4203764699399471,0.4198121923576656,0.0007109452039003,,,-1.929010416312295,-1.8979101686017013,,-1.9601106640228885,2,China,CHN,11.439584120280704,8.150703769550342,8.048105227696462,1.7764140766757,3.1556469718115796,-0.6754942338423092,
CHN,China,2006,11.439584120280704,3883.35412942474,39.6897003482818,1.6494309945586,0.558374367373002,63.5695798621627,-0.51888769865036,0.0357880145311356,-0.258387207984924,-0.699893414974213,-1.74897027015686,-0.540030121803284,0.5071576029062271,0.3600213170051574,0.4483225584030152,0.3962224602699279,0.4279309846460819,0.4214870949364102,0.0075545147061347,,,-1.8715125290036387,-1.804679573848464,,-1.938345484158813,2,China,CHN,11.439584120280704,8.26445452552807,8.150703769550342,1.6494309945586,2.7206226058105725,-0.6291057391688465,
CHN,China,2007,11.439584120280704,4409.75700836878,40.2220879226288,4.81676767378834,0.522271866392275,61.2664640006176,-0.599234640598297,0.165997371077538,-0.233363419771194,-0.597397744655609,-1.72125017642975,-0.500553727149963,0.5331994742155076,0.3805204510688781,0.4533273160457612,0.3801530718803406,0.4368000783026218,0.4246461553504739,0.0088690936565399,0.0043802196962417,,-1.825644072942836,-1.7431711145976625,,-1.9081170312880087,2,China,CHN,11.439584120280704,8.391574866779688,8.26445452552807,4.81676767378834,23.201250823252337,-0.5911840347908067,
CHN,China,2008,9.67024588602851,4811.47471804961,41.9607249432501,5.92525137041092,0.51238693163744,56.7111330003209,-0.526307642459869,0.165779024362564,-0.21839340031147,-0.479174673557281,-1.69949722290039,-0.49308842420578,0.5331558048725128,0.4041650652885438,0.4563213199377059,0.3947384715080262,0.4470951654016972,0.4292773743162189,0.0102950870990753,0.0042477240742349,0.0,-1.8542764875238704,-1.7958027094147104,,-1.9127502656330304,2,China,CHN,9.67024588602851,8.478758910298522,8.391574866779688,5.92525137041092,35.10860380255649,-0.5329606428076502,
